date_time,total load actual,temp_mean,date,time
2016-11-30 15:00:00,32760.0,288.15,2016-11-30,15:00:00
2016-11-30 16:00:00,32541.0,288.15,2016-11-30,16:00:00
2016-11-30 17:00:00,33609.0,287.15,2016-11-30,17:00:00
2016-11-30 18:00:00,35669.0,287.15,2016-11-30,18:00:00
2016-11-30 19:00:00,36069.0,287.15,2016-11-30,19:00:00
2016-11-30 20:00:00,36264.0,286.15,2016-11-30,20:00:00
2016-11-30 21:00:00,35379.0,286.15,2016-11-30,21:00:00
2016-11-30 22:00:00,32748.0,286.15,2016-11-30,22:00:00
2016-11-30 23:00:00,29691.0,286.15,2016-11-30,23:00:00
2016-12-01 00:00:00,26945.0,286.15,2016-12-01,00:00:00
2016-12-01 01:00:00,24979.0,286.15,2016-12-01,01:00:00
2016-12-01 02:00:00,24270.0,286.15,2016-12-01,02:00:00
2016-12-01 03:00:00,23861.0,286.15,2016-12-01,03:00:00
2016-12-01 04:00:00,23333.0,286.15,2016-12-01,04:00:00
2016-12-01 05:00:00,23974.0,286.15,2016-12-01,05:00:00
2016-12-01 06:00:00,26458.0,285.15,2016-12-01,06:00:00
2016-12-01 07:00:00,31003.0,285.15,2016-12-01,07:00:00
2016-12-01 08:00:00,33937.0,285.15,2016-12-01,08:00:00
2016-12-01 09:00:00,34518.0,285.15,2016-12-01,09:00:00
2016-12-01 10:00:00,34630.0,286.15,2016-12-01,10:00:00
2016-12-01 11:00:00,34385.0,287.15,2016-12-01,11:00:00
2016-12-01 12:00:00,34075.0,289.15,2016-12-01,12:00:00
2016-12-01 13:00:00,33868.0,288.15,2016-12-01,13:00:00
2016-12-01 14:00:00,32821.0,288.15,2016-12-01,14:00:00
2016-12-01 15:00:00,32354.0,288.15,2016-12-01,15:00:00
2016-12-01 16:00:00,32234.0,288.15,2016-12-01,16:00:00
2016-12-01 17:00:00,32736.0,288.15,2016-12-01,17:00:00
2016-12-01 18:00:00,34743.0,287.15,2016-12-01,18:00:00
2016-12-01 19:00:00,36111.0,286.15,2016-12-01,19:00:00
2016-12-01 20:00:00,36294.0,284.15,2016-12-01,20:00:00
2016-12-01 21:00:00,35645.0,284.15,2016-12-01,21:00:00
2016-12-01 22:00:00,32936.0,284.15,2016-12-01,22:00:00
2016-12-01 23:00:00,29824.0,283.15,2016-12-01,23:00:00
2016-12-02 00:00:00,27401.0,283.15,2016-12-02,00:00:00
2016-12-02 01:00:00,25610.0,283.15,2016-12-02,01:00:00
2016-12-02 02:00:00,24358.0,282.15,2016-12-02,02:00:00
2016-12-02 03:00:00,23912.0,282.15,2016-12-02,03:00:00
2016-12-02 04:00:00,23696.0,282.15,2016-12-02,04:00:00
2016-12-02 05:00:00,24282.0,282.15,2016-12-02,05:00:00
2016-12-02 06:00:00,26709.0,281.15,2016-12-02,06:00:00
2016-12-02 07:00:00,30993.0,281.15,2016-12-02,07:00:00
2016-12-02 08:00:00,33169.0,281.15,2016-12-02,08:00:00
2016-12-02 09:00:00,34162.0,280.15,2016-12-02,09:00:00
2016-12-02 10:00:00,34650.0,283.15,2016-12-02,10:00:00
2016-12-02 11:00:00,34817.0,286.15,2016-12-02,11:00:00
2016-12-02 12:00:00,34754.0,289.15,2016-12-02,12:00:00
2016-12-02 13:00:00,34549.0,290.15,2016-12-02,13:00:00
2016-12-02 14:00:00,33346.0,290.15,2016-12-02,14:00:00
2016-12-02 15:00:00,32570.0,290.15,2016-12-02,15:00:00
2016-12-02 16:00:00,32243.0,290.15,2016-12-02,16:00:00
2016-12-02 17:00:00,32132.0,289.15,2016-12-02,17:00:00
2016-12-02 18:00:00,32786.0,287.15,2016-12-02,18:00:00
2016-12-02 19:00:00,34572.0,287.15,2016-12-02,19:00:00
2016-12-02 20:00:00,34460.0,285.15,2016-12-02,20:00:00
2016-12-02 21:00:00,33825.0,285.15,2016-12-02,21:00:00
2016-12-02 22:00:00,31684.0,284.15,2016-12-02,22:00:00
2016-12-02 23:00:00,29391.0,283.15,2016-12-02,23:00:00
2016-12-03 00:00:00,28222.0,283.15,2016-12-03,00:00:00
2016-12-03 01:00:00,26043.0,283.15,2016-12-03,01:00:00
2016-12-03 02:00:00,24512.0,283.15,2016-12-03,02:00:00
2016-12-03 03:00:00,23689.0,283.15,2016-12-03,03:00:00
2016-12-03 04:00:00,23345.0,282.15,2016-12-03,04:00:00
2016-12-03 05:00:00,23297.0,282.15,2016-12-03,05:00:00
2016-12-03 06:00:00,23967.0,281.15,2016-12-03,06:00:00
2016-12-03 07:00:00,24770.0,280.15,2016-12-03,07:00:00
2016-12-03 08:00:00,26792.0,280.15,2016-12-03,08:00:00
2016-12-03 09:00:00,29504.0,280.15,2016-12-03,09:00:00
2016-12-03 10:00:00,30974.0,282.15,2016-12-03,10:00:00
2016-12-03 11:00:00,31078.0,284.15,2016-12-03,11:00:00
2016-12-03 12:00:00,30472.0,287.15,2016-12-03,12:00:00
2016-12-03 13:00:00,30197.0,288.15,2016-12-03,13:00:00
2016-12-03 14:00:00,29376.0,289.15,2016-12-03,14:00:00
2016-12-03 15:00:00,27960.0,289.15,2016-12-03,15:00:00
2016-12-03 16:00:00,27260.0,288.15,2016-12-03,16:00:00
2016-12-03 17:00:00,26861.0,288.15,2016-12-03,17:00:00
2016-12-03 18:00:00,27280.0,287.15,2016-12-03,18:00:00
2016-12-03 19:00:00,29738.0,287.15,2016-12-03,19:00:00
2016-12-03 20:00:00,31884.0,286.15,2016-12-03,20:00:00
2016-12-03 21:00:00,31951.0,286.15,2016-12-03,21:00:00
2016-12-03 22:00:00,30611.0,286.15,2016-12-03,22:00:00
2016-12-03 23:00:00,28515.0,286.15,2016-12-03,23:00:00
2016-12-04 00:00:00,26457.0,286.15,2016-12-04,00:00:00
2016-12-04 01:00:00,24916.0,287.15,2016-12-04,01:00:00
2016-12-04 02:00:00,23893.0,287.15,2016-12-04,02:00:00
2016-12-04 03:00:00,23301.0,287.15,2016-12-04,03:00:00
2016-12-04 04:00:00,23178.0,286.15,2016-12-04,04:00:00
2016-12-04 05:00:00,23647.0,286.15,2016-12-04,05:00:00
2016-12-04 06:00:00,26159.0,286.15,2016-12-04,06:00:00
2016-12-04 07:00:00,29881.0,286.65,2016-12-04,07:00:00
2016-12-04 08:00:00,31954.0,287.15,2016-12-04,08:00:00
2016-12-04 09:00:00,33187.0,287.15,2016-12-04,09:00:00
2016-12-04 10:00:00,33671.0,287.15,2016-12-04,10:00:00
2016-12-04 11:00:00,33646.0,287.15,2016-12-04,11:00:00
2016-12-04 12:00:00,33734.0,288.15,2016-12-04,12:00:00
2016-12-04 13:00:00,33482.0,288.15,2016-12-04,13:00:00
2016-12-04 14:00:00,32433.0,288.15,2016-12-04,14:00:00
2016-12-04 15:00:00,31728.0,290.15,2016-12-04,15:00:00
2016-12-04 16:00:00,31145.0,290.15,2016-12-04,16:00:00
2016-12-04 17:00:00,30914.0,289.65,2016-12-04,17:00:00
2016-12-04 18:00:00,30656.0,289.15,2016-12-04,18:00:00
2016-12-04 19:00:00,30843.0,289.15,2016-12-04,19:00:00
2016-12-04 20:00:00,32334.0,289.15,2016-12-04,20:00:00
2016-12-04 21:00:00,33776.0,289.15,2016-12-04,21:00:00
2016-12-04 22:00:00,30971.0,289.15,2016-12-04,22:00:00
2016-12-04 23:00:00,28642.0,289.15,2016-12-04,23:00:00
2016-12-05 00:00:00,25309.0,289.15,2016-12-05,00:00:00
2016-12-05 01:00:00,23621.0,289.15,2016-12-05,01:00:00
2016-12-05 02:00:00,22526.0,289.15,2016-12-05,02:00:00
2016-12-05 03:00:00,22164.0,290.15,2016-12-05,03:00:00
2016-12-05 04:00:00,21954.0,290.15,2016-12-05,04:00:00
2016-12-05 05:00:00,22469.0,290.15,2016-12-05,05:00:00
2016-12-05 06:00:00,24634.0,289.15,2016-12-05,06:00:00
2016-12-05 07:00:00,27330.0,289.15,2016-12-05,07:00:00
2016-12-05 08:00:00,29877.0,289.15,2016-12-05,08:00:00
2016-12-05 09:00:00,30980.0,289.15,2016-12-05,09:00:00
2016-12-05 10:00:00,31553.0,289.15,2016-12-05,10:00:00
2016-12-05 11:00:00,32023.0,289.15,2016-12-05,11:00:00
2016-12-05 12:00:00,32282.0,289.15,2016-12-05,12:00:00
2016-12-05 13:00:00,32033.0,289.15,2016-12-05,13:00:00
2016-12-05 14:00:00,30786.0,289.15,2016-12-05,14:00:00
2016-12-05 15:00:00,30127.0,290.15,2016-12-05,15:00:00
2016-12-05 16:00:00,29814.0,290.15,2016-12-05,16:00:00
2016-12-05 17:00:00,29672.0,290.15,2016-12-05,17:00:00
2016-12-05 18:00:00,29519.0,290.15,2016-12-05,18:00:00
2016-12-05 19:00:00,29568.0,290.15,2016-12-05,19:00:00
2016-12-05 20:00:00,30335.0,289.15,2016-12-05,20:00:00
2016-12-05 21:00:00,31592.0,289.15,2016-12-05,21:00:00
2016-12-05 22:00:00,30031.0,289.15,2016-12-05,22:00:00
2016-12-05 23:00:00,27303.0,289.15,2016-12-05,23:00:00
2016-12-06 00:00:00,24574.0,289.15,2016-12-06,00:00:00
2016-12-06 01:00:00,23156.0,287.15,2016-12-06,01:00:00
2016-12-06 02:00:00,21998.0,288.15,2016-12-06,02:00:00
2016-12-06 03:00:00,21301.0,285.15,2016-12-06,03:00:00
2016-12-06 04:00:00,20850.0,287.15,2016-12-06,04:00:00
2016-12-06 05:00:00,20666.0,286.15,2016-12-06,05:00:00
2016-12-06 06:00:00,20366.0,285.15,2016-12-06,06:00:00
2016-12-06 07:00:00,20034.0,285.15,2016-12-06,07:00:00
2016-12-06 08:00:00,21041.0,284.15,2016-12-06,08:00:00
2016-12-06 09:00:00,22806.0,284.15,2016-12-06,09:00:00
2016-12-06 10:00:00,24201.0,285.15,2016-12-06,10:00:00
2016-12-06 11:00:00,25095.0,286.15,2016-12-06,11:00:00
2016-12-06 12:00:00,25599.0,288.15,2016-12-06,12:00:00
2016-12-06 13:00:00,26112.0,290.15,2016-12-06,13:00:00
2016-12-06 14:00:00,26208.0,291.15,2016-12-06,14:00:00
2016-12-06 15:00:00,25302.0,290.8166875,2016-12-06,15:00:00
2016-12-06 16:00:00,24715.0,290.48334375,2016-12-06,16:00:00
2016-12-06 17:00:00,24593.0,290.15,2016-12-06,17:00:00
2016-12-06 18:00:00,24901.0,289.15,2016-12-06,18:00:00
2016-12-06 19:00:00,25363.0,289.15,2016-12-06,19:00:00
2016-12-06 20:00:00,26019.0,286.15,2016-12-06,20:00:00
2016-12-06 21:00:00,27229.0,284.15,2016-12-06,21:00:00
2016-12-06 22:00:00,28303.0,283.65,2016-12-06,22:00:00
2016-12-06 23:00:00,26732.0,283.15,2016-12-06,23:00:00
2016-12-07 00:00:00,29806.0,283.15,2016-12-07,00:00:00
2016-12-07 01:00:00,27786.0,282.15,2016-12-07,01:00:00
2016-12-07 02:00:00,26361.0,282.15,2016-12-07,02:00:00
2016-12-07 03:00:00,25738.0,282.15,2016-12-07,03:00:00
2016-12-07 04:00:00,25444.0,282.15,2016-12-07,04:00:00
2016-12-07 05:00:00,25615.0,281.15,2016-12-07,05:00:00
2016-12-07 06:00:00,27052.0,280.15,2016-12-07,06:00:00
2016-12-07 07:00:00,28999.0,280.15,2016-12-07,07:00:00
2016-12-07 08:00:00,31369.0,280.15,2016-12-07,08:00:00
2016-12-07 09:00:00,33817.0,280.15,2016-12-07,09:00:00
2016-12-07 10:00:00,35353.0,283.15,2016-12-07,10:00:00
2016-12-07 11:00:00,36121.0,287.15,2016-12-07,11:00:00
2016-12-07 12:00:00,36929.0,287.65,2016-12-07,12:00:00
2016-12-07 13:00:00,37399.0,288.15,2016-12-07,13:00:00
2016-12-07 14:00:00,36776.0,290.15,2016-12-07,14:00:00
2016-12-07 15:00:00,36133.0,290.15,2016-12-07,15:00:00
2016-12-07 16:00:00,36034.0,289.15,2016-12-07,16:00:00
2016-12-07 17:00:00,35918.0,289.15,2016-12-07,17:00:00
2016-12-07 18:00:00,35255.0,288.15,2016-12-07,18:00:00
2016-12-07 19:00:00,34570.0,287.15,2016-12-07,19:00:00
2016-12-07 20:00:00,33898.0,286.15,2016-12-07,20:00:00
2016-12-07 21:00:00,33567.0,285.15,2016-12-07,21:00:00
2016-12-07 22:00:00,33325.0,284.15,2016-12-07,22:00:00
2016-12-07 23:00:00,31051.0,284.15,2016-12-07,23:00:00
2016-12-08 00:00:00,26492.0,284.15,2016-12-08,00:00:00
2016-12-08 01:00:00,24849.0,284.15,2016-12-08,01:00:00
2016-12-08 02:00:00,23794.0,283.15,2016-12-08,02:00:00
2016-12-08 03:00:00,23169.0,282.15,2016-12-08,03:00:00
2016-12-08 04:00:00,22967.0,282.15,2016-12-08,04:00:00
2016-12-08 05:00:00,23178.0,282.15,2016-12-08,05:00:00
2016-12-08 06:00:00,24368.0,283.15,2016-12-08,06:00:00
2016-12-08 07:00:00,25728.0,283.15,2016-12-08,07:00:00
2016-12-08 08:00:00,27588.0,284.15,2016-12-08,08:00:00
2016-12-08 09:00:00,29645.0,284.15,2016-12-08,09:00:00
2016-12-08 10:00:00,31091.0,285.15,2016-12-08,10:00:00
2016-12-08 11:00:00,31887.0,285.15,2016-12-08,11:00:00
2016-12-08 12:00:00,32494.0,287.15,2016-12-08,12:00:00
2016-12-08 13:00:00,32771.0,289.15,2016-12-08,13:00:00
2016-12-08 14:00:00,32139.0,290.15,2016-12-08,14:00:00
2016-12-08 15:00:00,31224.0,290.15,2016-12-08,15:00:00
2016-12-08 16:00:00,31047.0,290.15,2016-12-08,16:00:00
2016-12-08 17:00:00,31023.0,289.15,2016-12-08,17:00:00
2016-12-08 18:00:00,30832.0,288.15,2016-12-08,18:00:00
2016-12-08 19:00:00,30597.0,287.15,2016-12-08,19:00:00
2016-12-08 20:00:00,30206.0,285.15,2016-12-08,20:00:00
2016-12-08 21:00:00,30956.0,283.15,2016-12-08,21:00:00
2016-12-08 22:00:00,30094.0,284.15,2016-12-08,22:00:00
2016-12-08 23:00:00,28035.0,284.15,2016-12-08,23:00:00
2016-12-09 00:00:00,26083.0,283.15,2016-12-09,00:00:00
2016-12-09 01:00:00,24650.0,283.15,2016-12-09,01:00:00
2016-12-09 02:00:00,23786.0,284.15,2016-12-09,02:00:00
2016-12-09 03:00:00,23230.0,284.15,2016-12-09,03:00:00
2016-12-09 04:00:00,23137.0,285.15,2016-12-09,04:00:00
2016-12-09 05:00:00,23495.0,285.15,2016-12-09,05:00:00
2016-12-09 06:00:00,25828.0,285.15,2016-12-09,06:00:00
2016-12-09 07:00:00,28868.0,285.15,2016-12-09,07:00:00
2016-12-09 08:00:00,30775.0,284.15,2016-12-09,08:00:00
2016-12-09 09:00:00,32542.0,285.15,2016-12-09,09:00:00
2016-12-09 10:00:00,33657.0,285.15,2016-12-09,10:00:00
2016-12-09 11:00:00,34629.0,286.15,2016-12-09,11:00:00
2016-12-09 12:00:00,35548.0,288.15,2016-12-09,12:00:00
2016-12-09 13:00:00,36077.0,289.15,2016-12-09,13:00:00
2016-12-09 14:00:00,35374.0,291.15,2016-12-09,14:00:00
2016-12-09 15:00:00,34965.0,291.15,2016-12-09,15:00:00
2016-12-09 16:00:00,35201.0,291.15,2016-12-09,16:00:00
2016-12-09 17:00:00,35293.0,291.15,2016-12-09,17:00:00
2016-12-09 18:00:00,34691.0,290.15,2016-12-09,18:00:00
2016-12-09 19:00:00,33946.0,289.15,2016-12-09,19:00:00
2016-12-09 20:00:00,34611.0,288.15,2016-12-09,20:00:00
2016-12-09 21:00:00,35029.0,288.15,2016-12-09,21:00:00
2016-12-09 22:00:00,31817.0,288.15,2016-12-09,22:00:00
2016-12-09 23:00:00,29247.0,287.15,2016-12-09,23:00:00
2016-12-10 00:00:00,24185.0,286.15,2016-12-10,00:00:00
2016-12-10 01:00:00,22868.0,285.15,2016-12-10,01:00:00
2016-12-10 02:00:00,22096.0,284.15,2016-12-10,02:00:00
2016-12-10 03:00:00,21660.0,284.15,2016-12-10,03:00:00
2016-12-10 04:00:00,21439.0,284.15,2016-12-10,04:00:00
2016-12-10 05:00:00,21193.0,284.15,2016-12-10,05:00:00
2016-12-10 06:00:00,21232.0,284.15,2016-12-10,06:00:00
2016-12-10 07:00:00,21950.0,283.15,2016-12-10,07:00:00
2016-12-10 08:00:00,22256.0,284.15,2016-12-10,08:00:00
2016-12-10 09:00:00,23626.0,284.15,2016-12-10,09:00:00
2016-12-10 10:00:00,25143.0,285.15,2016-12-10,10:00:00
2016-12-10 11:00:00,25945.0,288.15,2016-12-10,11:00:00
2016-12-10 12:00:00,26451.0,289.15,2016-12-10,12:00:00
2016-12-10 13:00:00,26822.0,290.15,2016-12-10,13:00:00
2016-12-10 14:00:00,26079.0,291.15,2016-12-10,14:00:00
2016-12-10 15:00:00,24623.0,291.15,2016-12-10,15:00:00
2016-12-10 16:00:00,23813.0,291.15,2016-12-10,16:00:00
2016-12-10 17:00:00,23725.0,290.15,2016-12-10,17:00:00
2016-12-10 18:00:00,24066.0,289.15,2016-12-10,18:00:00
2016-12-10 19:00:00,25578.0,288.15,2016-12-10,19:00:00
2016-12-10 20:00:00,28068.0,287.15,2016-12-10,20:00:00
2016-12-10 21:00:00,28141.0,285.15,2016-12-10,21:00:00
2016-12-10 22:00:00,26390.0,284.15,2016-12-10,22:00:00
2016-12-10 23:00:00,24472.0,285.15,2016-12-10,23:00:00
2016-12-11 00:00:00,26394.0,284.15,2016-12-11,00:00:00
2016-12-11 01:00:00,24507.0,284.15,2016-12-11,01:00:00
2016-12-11 02:00:00,23307.0,283.15,2016-12-11,02:00:00
2016-12-11 03:00:00,22619.0,282.15,2016-12-11,03:00:00
2016-12-11 04:00:00,22246.0,281.15,2016-12-11,04:00:00
2016-12-11 05:00:00,22181.0,281.15,2016-12-11,05:00:00
2016-12-11 06:00:00,22691.0,281.15,2016-12-11,06:00:00
2016-12-11 07:00:00,23937.0,281.15,2016-12-11,07:00:00
2016-12-11 08:00:00,25342.0,280.15,2016-12-11,08:00:00
2016-12-11 09:00:00,27640.0,280.15,2016-12-11,09:00:00
2016-12-11 10:00:00,29042.0,281.15,2016-12-11,10:00:00
2016-12-11 11:00:00,29141.0,285.15,2016-12-11,11:00:00
2016-12-11 12:00:00,28860.0,287.15,2016-12-11,12:00:00
2016-12-11 13:00:00,28902.0,290.15,2016-12-11,13:00:00
2016-12-11 14:00:00,28364.0,290.15,2016-12-11,14:00:00
2016-12-11 15:00:00,27259.0,290.15,2016-12-11,15:00:00
2016-12-11 16:00:00,26623.0,291.15,2016-12-11,16:00:00
2016-12-11 17:00:00,26808.0,290.15,2016-12-11,17:00:00
2016-12-11 18:00:00,28707.0,288.15,2016-12-11,18:00:00
2016-12-11 19:00:00,29507.0,287.15,2016-12-11,19:00:00
2016-12-11 20:00:00,29710.0,285.15,2016-12-11,20:00:00
2016-12-11 21:00:00,29484.0,284.15,2016-12-11,21:00:00
2016-12-11 22:00:00,28211.0,283.15,2016-12-11,22:00:00
2016-12-11 23:00:00,26408.0,282.15,2016-12-11,23:00:00
2016-12-12 00:00:00,24929.0,282.15,2016-12-12,00:00:00
2016-12-12 01:00:00,23127.0,282.15,2016-12-12,01:00:00
2016-12-12 02:00:00,22055.0,281.15,2016-12-12,02:00:00
2016-12-12 03:00:00,21716.0,280.15,2016-12-12,03:00:00
2016-12-12 04:00:00,21803.0,280.15,2016-12-12,04:00:00
2016-12-12 05:00:00,22638.0,280.15,2016-12-12,05:00:00
2016-12-12 06:00:00,25678.0,280.15,2016-12-12,06:00:00
2016-12-12 07:00:00,30607.0,279.15,2016-12-12,07:00:00
2016-12-12 08:00:00,33691.0,279.15,2016-12-12,08:00:00
2016-12-12 09:00:00,34543.0,279.15,2016-12-12,09:00:00
2016-12-12 10:00:00,34753.0,281.15,2016-12-12,10:00:00
2016-12-12 11:00:00,34522.0,284.15,2016-12-12,11:00:00
2016-12-12 12:00:00,33763.0,286.15,2016-12-12,12:00:00
2016-12-12 13:00:00,33501.0,288.15,2016-12-12,13:00:00
2016-12-12 14:00:00,32515.0,289.15,2016-12-12,14:00:00
2016-12-12 15:00:00,32197.0,290.15,2016-12-12,15:00:00
2016-12-12 16:00:00,32332.0,290.15,2016-12-12,16:00:00
2016-12-12 17:00:00,33167.0,290.15,2016-12-12,17:00:00
2016-12-12 18:00:00,35325.0,289.15,2016-12-12,18:00:00
2016-12-12 19:00:00,36178.0,287.15,2016-12-12,19:00:00
2016-12-12 20:00:00,36271.0,286.15,2016-12-12,20:00:00
2016-12-12 21:00:00,35471.0,282.15,2016-12-12,21:00:00
2016-12-12 22:00:00,32745.0,282.15,2016-12-12,22:00:00
2016-12-12 23:00:00,29600.0,281.15,2016-12-12,23:00:00
2016-12-13 00:00:00,27313.0,280.15,2016-12-13,00:00:00
2016-12-13 01:00:00,25210.0,280.15,2016-12-13,01:00:00
2016-12-13 02:00:00,24026.0,279.15,2016-12-13,02:00:00
2016-12-13 03:00:00,23486.0,279.15,2016-12-13,03:00:00
2016-12-13 04:00:00,23524.0,279.15,2016-12-13,04:00:00
2016-12-13 05:00:00,24266.0,279.15,2016-12-13,05:00:00
2016-12-13 06:00:00,26741.0,278.15,2016-12-13,06:00:00
2016-12-13 07:00:00,31612.0,278.15,2016-12-13,07:00:00
2016-12-13 08:00:00,34426.0,278.15,2016-12-13,08:00:00
2016-12-13 09:00:00,35301.0,278.15,2016-12-13,09:00:00
2016-12-13 10:00:00,35388.0,280.15,2016-12-13,10:00:00
2016-12-13 11:00:00,35151.0,283.15,2016-12-13,11:00:00
2016-12-13 12:00:00,34703.0,285.15,2016-12-13,12:00:00
2016-12-13 13:00:00,34406.0,287.15,2016-12-13,13:00:00
2016-12-13 14:00:00,33447.0,289.15,2016-12-13,14:00:00
2016-12-13 15:00:00,33087.0,289.15,2016-12-13,15:00:00
2016-12-13 16:00:00,33214.0,289.15,2016-12-13,16:00:00
2016-12-13 17:00:00,34307.0,288.15,2016-12-13,17:00:00
2016-12-13 18:00:00,36533.0,287.15,2016-12-13,18:00:00
2016-12-13 19:00:00,36954.0,286.15,2016-12-13,19:00:00
2016-12-13 20:00:00,37127.0,283.15,2016-12-13,20:00:00
2016-12-13 21:00:00,36210.0,284.15,2016-12-13,21:00:00
2016-12-13 22:00:00,33462.0,284.15,2016-12-13,22:00:00
2016-12-13 23:00:00,29984.0,284.15,2016-12-13,23:00:00
2016-12-14 00:00:00,27890.0,283.15,2016-12-14,00:00:00
2016-12-14 01:00:00,25918.0,284.15,2016-12-14,01:00:00
2016-12-14 02:00:00,24523.0,284.15,2016-12-14,02:00:00
2016-12-14 03:00:00,23851.0,283.15,2016-12-14,03:00:00
2016-12-14 04:00:00,23665.0,281.15,2016-12-14,04:00:00
2016-12-14 05:00:00,24408.0,280.15,2016-12-14,05:00:00
2016-12-14 06:00:00,27066.0,279.15,2016-12-14,06:00:00
2016-12-14 07:00:00,31949.0,279.15,2016-12-14,07:00:00
2016-12-14 08:00:00,34471.0,279.15,2016-12-14,08:00:00
2016-12-14 09:00:00,35130.0,278.15,2016-12-14,09:00:00
2016-12-14 10:00:00,35456.0,280.15,2016-12-14,10:00:00
2016-12-14 11:00:00,35300.0,283.15,2016-12-14,11:00:00
2016-12-14 12:00:00,35080.0,285.15,2016-12-14,12:00:00
2016-12-14 13:00:00,34849.0,287.15,2016-12-14,13:00:00
2016-12-14 14:00:00,34106.0,288.15,2016-12-14,14:00:00
2016-12-14 15:00:00,33862.0,289.15,2016-12-14,15:00:00
2016-12-14 16:00:00,33937.0,289.15,2016-12-14,16:00:00
2016-12-14 17:00:00,34909.0,288.15,2016-12-14,17:00:00
2016-12-14 18:00:00,36629.0,287.15,2016-12-14,18:00:00
2016-12-14 19:00:00,37006.0,285.15,2016-12-14,19:00:00
2016-12-14 20:00:00,37085.0,285.15,2016-12-14,20:00:00
2016-12-14 21:00:00,36273.0,282.15,2016-12-14,21:00:00
2016-12-14 22:00:00,33428.0,282.15,2016-12-14,22:00:00
2016-12-14 23:00:00,30117.0,282.15,2016-12-14,23:00:00
2016-12-15 00:00:00,27758.0,282.15,2016-12-15,00:00:00
2016-12-15 01:00:00,25649.0,282.15,2016-12-15,01:00:00
2016-12-15 02:00:00,24391.0,282.15,2016-12-15,02:00:00
2016-12-15 03:00:00,23736.0,281.15,2016-12-15,03:00:00
2016-12-15 04:00:00,23728.0,282.15,2016-12-15,04:00:00
2016-12-15 05:00:00,24367.0,280.15,2016-12-15,05:00:00
2016-12-15 06:00:00,26803.0,280.15,2016-12-15,06:00:00
2016-12-15 07:00:00,31687.0,281.15,2016-12-15,07:00:00
2016-12-15 08:00:00,34413.0,281.15,2016-12-15,08:00:00
2016-12-15 09:00:00,35222.0,281.15,2016-12-15,09:00:00
2016-12-15 10:00:00,35670.0,282.15,2016-12-15,10:00:00
2016-12-15 11:00:00,35694.0,283.15,2016-12-15,11:00:00
2016-12-15 12:00:00,35656.0,283.15,2016-12-15,12:00:00
2016-12-15 13:00:00,35481.0,285.15,2016-12-15,13:00:00
2016-12-15 14:00:00,34494.0,286.15,2016-12-15,14:00:00
2016-12-15 15:00:00,34124.0,288.15,2016-12-15,15:00:00
2016-12-15 16:00:00,34239.0,288.15,2016-12-15,16:00:00
2016-12-15 17:00:00,35344.0,287.15,2016-12-15,17:00:00
2016-12-15 18:00:00,36804.0,287.15,2016-12-15,18:00:00
2016-12-15 19:00:00,37104.0,286.15,2016-12-15,19:00:00
2016-12-15 20:00:00,37105.0,285.15,2016-12-15,20:00:00
2016-12-15 21:00:00,36203.0,284.15,2016-12-15,21:00:00
2016-12-15 22:00:00,33464.0,284.15,2016-12-15,22:00:00
2016-12-15 23:00:00,30232.0,284.15,2016-12-15,23:00:00
2016-12-16 00:00:00,27953.0,284.15,2016-12-16,00:00:00
2016-12-16 01:00:00,25760.0,283.15,2016-12-16,01:00:00
2016-12-16 02:00:00,24501.0,284.15,2016-12-16,02:00:00
2016-12-16 03:00:00,23854.0,283.15,2016-12-16,03:00:00
2016-12-16 04:00:00,23701.0,284.15,2016-12-16,04:00:00
2016-12-16 05:00:00,24286.0,283.15,2016-12-16,05:00:00
2016-12-16 06:00:00,26779.0,283.15,2016-12-16,06:00:00
2016-12-16 07:00:00,31491.0,283.15,2016-12-16,07:00:00
2016-12-16 08:00:00,34333.0,283.15,2016-12-16,08:00:00
2016-12-16 09:00:00,35514.0,283.15,2016-12-16,09:00:00
2016-12-16 10:00:00,36048.0,284.15,2016-12-16,10:00:00
2016-12-16 11:00:00,36021.0,285.15,2016-12-16,11:00:00
2016-12-16 12:00:00,35726.0,286.15,2016-12-16,12:00:00
2016-12-16 13:00:00,35766.0,287.15,2016-12-16,13:00:00
2016-12-16 14:00:00,34601.0,288.15,2016-12-16,14:00:00
2016-12-16 15:00:00,34066.0,287.15,2016-12-16,15:00:00
2016-12-16 16:00:00,34026.0,286.15,2016-12-16,16:00:00
2016-12-16 17:00:00,34708.0,286.15,2016-12-16,17:00:00
2016-12-16 18:00:00,36101.0,286.15,2016-12-16,18:00:00
2016-12-16 19:00:00,35951.0,286.15,2016-12-16,19:00:00
2016-12-16 20:00:00,35756.0,286.15,2016-12-16,20:00:00
2016-12-16 21:00:00,34757.0,286.15,2016-12-16,21:00:00
2016-12-16 22:00:00,32493.0,285.15,2016-12-16,22:00:00
2016-12-16 23:00:00,29913.0,285.15,2016-12-16,23:00:00
2016-12-17 00:00:00,27844.0,285.15,2016-12-17,00:00:00
2016-12-17 01:00:00,25651.0,285.15,2016-12-17,01:00:00
2016-12-17 02:00:00,24049.0,284.15,2016-12-17,02:00:00
2016-12-17 03:00:00,23288.0,286.15,2016-12-17,03:00:00
2016-12-17 04:00:00,22861.0,286.65,2016-12-17,04:00:00
2016-12-17 05:00:00,22784.0,287.15,2016-12-17,05:00:00
