Date,price,brent
20/02/2013,103.20327236937915,88.68335689354855
21/02/2013,103.39946409515174,90.54834555475301
22/02/2013,105.20973804327447,90.67621676873858
23/02/2013,102.55922638799204,90.21074633793825
24/02/2013,102.54787575066568,92.36601029489535
25/02/2013,100.70948651951839,90.58352002570547
26/02/2013,102.80078125080843,90.48350677773014
27/02/2013,102.95475767652128,89.21963042516538
28/02/2013,102.64033710652376,90.87049617558463
01/03/2013,104.51094114038064,91.52498557703757
02/03/2013,102.12821725332817,91.43286957097924
03/03/2013,101.95118114940087,96.82566809679199
04/03/2013,99.51640151551719,94.79545395124053
05/03/2013,100.68694766089874,94.05777046953028
06/03/2013,100.77840120886859,92.69742588412929
07/03/2013,100.58025121760743,93.90300053941952
08/03/2013,101.76325037138673,94.25051053341527
09/03/2013,100.00202412557324,94.83890484414391
10/03/2013,99.55111542022458,96.03177671571677
11/03/2013,97.58823202306631,94.40956391024712
12/03/2013,99.94711435289736,93.97338838218347
13/03/2013,100.01434628511905,91.99355198453503
14/03/2013,100.58678710423366,93.11767092661987
15/03/2013,101.97155696431781,93.62775933247472
16/03/2013,100.17602596833154,93.53649942629188
17/03/2013,99.83636139970436,94.80666617721667
18/03/2013,97.41562923591727,92.72833021650885
19/03/2013,99.11701894641716,93.06208639021793
20/03/2013,98.96398315719645,91.15245210806674
21/03/2013,98.99480630515428,92.25181278
22/03/2013,100.3832712988377,91.87833039503442
23/03/2013,98.86812558192564,92.14828891712335
24/03/2013,99.10369727863385,93.58160205341295
25/03/2013,96.37154959409143,91.34048345
26/03/2013,99.08518248607898,91.49403471224336
27/03/2013,100.03586755093723,90.28744797256867
28/03/2013,100.62799781336003,92.04211021691651
29/03/2013,102.55159138974275,92.24450012462644
30/03/2013,100.00814003838452,91.95638645314135
31/03/2013,100.53810637869307,93.30099544013584
01/04/2013,98.33247321440845,91.49750805580135
02/04/2013,100.95322139408363,91.62711824476756
03/04/2013,101.06009935996502,89.89393279191665
04/04/2013,101.55115935504986,90.59902467374609
05/04/2013,103.76672469108964,90.76848796904245
06/04/2013,102.08811009141898,90.97498440112861
07/04/2013,102.09610057862236,91.68571588
08/04/2013,100.93194077636988,90.46229270953405
09/04/2013,103.05797282561302,90.37937067008598
10/04/2013,103.26170798417834,89.07024750895835
11/04/2013,104.20602380954945,90.76068140599206
12/04/2013,105.6055824509376,90.78278756038624
13/04/2013,102.90238273342129,90.61721745585264
14/04/2013,103.38982156434326,92.15541186740994
15/04/2013,100.74988033185657,90.80193378474989
16/04/2013,103.78055140829679,90.52909298997604
17/04/2013,103.57648239475986,88.93444548404558
18/04/2013,103.20549546588246,89.98920030136375
19/04/2013,106.25310109508494,90.09847665315355
20/04/2013,104.91270482852582,90.23641733485965
21/04/2013,105.84922478558207,91.30490532
22/04/2013,104.17888783973147,90.65772579596866
23/04/2013,105.87711522587834,90.51698005526144
24/04/2013,106.83488817927083,88.83753786
25/04/2013,106.70362697063811,90.59941307635776
26/04/2013,109.24974755828688,91.34293969861947
27/04/2013,107.58396210610914,91.99765073208138
28/04/2013,107.50919753640667,93.34059268811636
29/04/2013,105.66259814445425,91.65728598348619
30/04/2013,108.28282151104894,92.14361617
01/05/2013,108.47377475346971,90.50646544672979
02/05/2013,107.9268148350206,92.20819763646337
03/05/2013,110.24024788694594,92.43248581505372
04/05/2013,108.74460782415306,92.77098919302246
05/05/2013,108.40006437113036,94.40389601
06/05/2013,106.1614278262533,93.16472461
07/05/2013,108.11315127879165,93.20540330425233
08/05/2013,109.04052361987429,92.52750243631857
09/05/2013,109.37941147522348,93.91101869058468
10/05/2013,111.77760052759075,94.11380879880363
11/05/2013,109.20366530980732,94.85819826
12/05/2013,109.4760303822962,96.00981937635734
13/05/2013,106.95877243823428,93.72770765
14/05/2013,109.16026028479064,94.20724831243095
15/05/2013,108.84507772244416,92.32209923253649
16/05/2013,109.18603484676038,94.33101520397327
17/05/2013,111.66661214654903,94.44676432235038
18/05/2013,109.37566183096479,94.10966691310593
19/05/2013,109.57640566413859,96.08279615126561
20/05/2013,106.85196307888397,95.40758925511629
21/05/2013,108.28972706710647,95.66608194142164
22/05/2013,108.5121633945817,94.49940382529886
23/05/2013,108.59824061911095,95.87564294
24/05/2013,111.09686675068798,96.62386976796007
25/05/2013,110.1128096786749,96.78874195555129
26/05/2013,110.58778989901309,98.55378093438249
27/05/2013,107.9314368778713,97.33450589
28/05/2013,110.69536788402488,97.32243117597226
29/05/2013,110.04015465561208,95.84082990167717
30/05/2013,109.8121028300477,97.86830868864921
31/05/2013,111.97633695431291,97.87751055977267
01/06/2013,110.64013434189602,97.65856582735132
02/06/2013,110.27049740771476,99.02234624320558
03/06/2013,107.66281824292366,98.07539208952475
04/06/2013,109.81353282985849,97.75850218
05/06/2013,109.4845341635204,96.19244495
06/06/2013,110.05059260141661,97.66740000025179
07/06/2013,111.70363467055944,98.18639351959429
08/06/2013,108.9423734747153,98.44794659189061
09/06/2013,108.72620392918606,100.03426657038314
10/06/2013,106.31032961706921,98.25126680444886
11/06/2013,109.44743468443433,98.39022546749824
12/06/2013,109.92488556474018,96.79122222696726
13/06/2013,109.97140166227575,98.40243444997635
14/06/2013,111.54865286729772,98.02317538
15/06/2013,109.78634634474739,98.37956788913206
16/06/2013,109.28897914789557,99.90621399223261
17/06/2013,106.34894739482274,98.19521229121908
18/06/2013,109.11608944936886,98.36254645928558
19/06/2013,109.27730123217427,96.56283185
20/06/2013,109.74047112090764,97.82032084319526
21/06/2013,112.10062693270656,97.91760877257502
22/06/2013,110.33373120701643,98.23609
23/06/2013,110.01095888720933,99.71044511549287
24/06/2013,107.30664638429687,98.99018947179168
25/06/2013,109.84011567914386,99.25815083
26/06/2013,109.44115132389992,97.70030326633163
27/06/2013,109.09911691186777,99.28871884132093
28/06/2013,111.05157295969111,98.88588947034881
29/06/2013,108.88557119330757,98.68692472178162
30/06/2013,108.71131471452381,100.06731092943987
01/07/2013,105.8660479537646,98.92031982010519
02/07/2013,107.70751082008428,98.74646466187106
03/07/2013,106.59854972081504,96.62800373977323
04/07/2013,106.91390592317161,98.23670373538609
05/07/2013,108.23792992365543,97.92742763478626
06/07/2013,105.56616637933996,98.15647221244366
07/07/2013,105.59498939581341,99.34925377829114
08/07/2013,103.12338940697151,97.32025576479842
09/07/2013,106.00219614900706,97.16205704696661
10/07/2013,105.35850817098832,95.62853858571626
11/07/2013,105.49477408250587,97.82974432524868
12/07/2013,107.5874306132398,97.92937803993948
13/07/2013,104.89656687820747,98.00982460037724
14/07/2013,105.1609456853163,99.05004371715549
15/07/2013,102.9763547366172,97.79133340692648
16/07/2013,105.46654874899797,97.59511098719298
17/07/2013,105.88104130282281,95.79523825999024
18/07/2013,106.96539975430612,97.88013832
19/07/2013,109.78913228998462,98.08191383952861
20/07/2013,107.45455376373903,98.19417997380773
21/07/2013,107.33760465179404,100.19340472512854
22/07/2013,105.73237142804896,98.89901993479367
23/07/2013,108.22054726878484,98.41689693281198
24/07/2013,108.5433535086766,96.86327060426397
25/07/2013,107.73761596336415,98.38673469648171
26/07/2013,109.88275724556782,98.19544283792638
27/07/2013,107.36191840024779,97.88182955503795
28/07/2013,107.50462117661237,99.14517339945924
29/07/2013,105.3091207294612,97.89414570227284
30/07/2013,107.91611638952313,97.70112204021322
31/07/2013,108.07746597396175,95.81586155
01/08/2013,108.47337043185921,97.22507401690565
02/08/2013,110.4077593875409,96.19374931684217
03/08/2013,107.77341870921806,96.30324103958309
04/08/2013,107.57113433945975,97.39296854933552
05/08/2013,105.41405731718456,95.54867313068804
06/08/2013,107.75768095399252,95.33032691078878
07/08/2013,108.89007590618091,94.16551208
08/08/2013,108.87168780719357,95.95232453431026
09/08/2013,110.56438489946595,95.49942532930108
10/08/2013,108.22620537278343,95.54802175322126
11/08/2013,107.99714786230335,96.81349676974519
12/08/2013,106.07581649451238,94.98931781605711
13/08/2013,107.47297104565371,94.89889695492265
14/08/2013,107.50734251959685,93.46980180598874
15/08/2013,107.5883362654225,95.19600378130882
16/08/2013,109.86131060557292,95.66218141562611
17/08/2013,107.4112497027259,96.49496998383165
18/08/2013,107.29502931470087,98.30868397286275
19/08/2013,104.45402455031152,96.56922091824609
20/08/2013,106.34181987221444,96.48248759
21/08/2013,106.07312961104905,95.29525687
22/08/2013,106.28389511102274,96.97257896034279
23/08/2013,107.82271525939386,96.97572182438122
24/08/2013,106.10188389965273,96.59372740328138
25/08/2013,106.85186664874138,98.29459933717214
26/08/2013,103.70322232081602,96.23010128151188
27/08/2013,106.0354844553096,96.49652778576069
28/08/2013,106.37667894966769,94.96244909096215
29/08/2013,106.06070091373456,96.81560380816418
30/08/2013,107.9821015930814,96.74686333083737
31/08/2013,105.80110567146261,96.99938367066304
01/09/2013,105.65495070860472,98.59382734676997
02/09/2013,103.39312100690566,96.54490566040884
03/09/2013,104.66792327460212,96.28867508
04/09/2013,105.24682953383665,94.72936380350731
05/09/2013,105.78937930669804,96.55052608358615
06/09/2013,107.49314640701768,97.36835761339518
07/09/2013,104.65496596688061,97.29773624437622
08/09/2013,104.91823888194996,98.3062687
09/09/2013,102.54042366640867,96.60466909458178
10/09/2013,104.70680243238976,96.53709709605586
11/09/2013,104.54987870066017,95.01060777131582
12/09/2013,104.89838855303825,96.20774411191748
13/09/2013,107.35347367374341,96.29836765
14/09/2013,104.8884453893204,96.36199937869276
15/09/2013,104.19950388846584,97.88427917586311
16/09/2013,101.34255966330844,95.92701426
17/09/2013,103.71870533303785,95.92441669199414
18/09/2013,103.1270161809888,93.74844831652926
19/09/2013,102.87634848068242,94.97856914903898
20/09/2013,104.63255057706616,94.56777942847869
21/09/2013,102.55738876700835,94.82158224920013
22/09/2013,101.59198934092805,95.81602521823064
23/09/2013,99.65533673384458,94.44458318
24/09/2013,101.95380510492802,95.21135666
25/09/2013,102.00075662529332,92.95232347860308
26/09/2013,101.84805401628705,94.49229393671597
27/09/2013,103.93748446778969,94.79657174835475
28/09/2013,102.10175822592744,94.73572043692585
29/09/2013,100.7182023245571,95.81966169103033
30/09/2013,99.66492098,94.20685162038399
01/10/2013,101.89668609371235,94.32285431355089
02/10/2013,101.57322227936181,92.78121762653467
03/10/2013,101.38048606861098,93.51785401998274
04/10/2013,103.66269938281111,94.00968169
05/10/2013,101.57478594145434,94.21798161545347
06/10/2013,100.56218418440656,95.30963595611185
07/10/2013,99.56522767,93.76078793814108
08/10/2013,101.54464124015591,93.67288866194461
09/10/2013,102.05746807285679,92.04572694673782
10/10/2013,101.71418362580756,93.65254560369019
11/10/2013,104.5348148823689,93.76080054972337
12/10/2013,102.63102495106256,94.07445803
13/10/2013,102.93818734514325,95.68329678
14/10/2013,100.36993511613447,93.92781955796968
15/10/2013,103.02661426059706,93.59941106187404
16/10/2013,103.37426381970742,91.67956558
17/10/2013,104.0279274113329,93.35395894099211
18/10/2013,105.79095659052219,93.10350864145276
19/10/2013,103.47885102596764,92.64048443941614
20/10/2013,104.63354985165259,94.24028259014614
21/10/2013,102.0241567687921,92.60923749671825
22/10/2013,104.0410480436386,91.86388029097489
23/10/2013,104.61223420178293,90.61689742415152
24/10/2013,104.6638371624833,92.24179631485424
25/10/2013,107.05721556878699,92.34745342704056
26/10/2013,104.76107044141446,92.14396333974824
27/10/2013,104.94883886218119,93.81574787021019
28/10/2013,102.21234959489338,92.26054240921849
29/10/2013,105.13012172980858,91.46726388828164
30/10/2013,105.07378018408725,90.82906977942869
31/10/2013,104.7364315589318,92.26417038307163
01/11/2013,107.17381084832655,91.97353794738353
02/11/2013,104.84474415993942,91.84168813016113
03/11/2013,104.18035540108102,93.38030492374187
04/11/2013,101.4395423825247,91.74679880028633
05/11/2013,103.85936417821324,91.24045001845253
06/11/2013,103.78231793598309,90.37568275336095
07/11/2013,103.71820763299183,91.72817768760318
08/11/2013,106.3450164130794,92.19113703268647
09/11/2013,103.69914758528755,91.98042377981858
10/11/2013,103.33654918569809,93.89002742740641
11/11/2013,101.08391276279141,92.30384296
12/11/2013,103.19676602945194,92.75829186714246
13/11/2013,103.17842078064962,90.98073606447365
14/11/2013,103.03771766129763,92.55707373849656
15/11/2013,105.06983783583463,92.89487051827766
16/11/2013,102.95873277579017,93.55418498552686
17/11/2013,102.60167105835724,94.674614
18/11/2013,100.15395674010472,92.87725799228708
19/11/2013,102.33791369662812,93.76119257511137
20/11/2013,101.89519663197332,92.00715102691113
21/11/2013,101.31925947922086,93.14286522373644
22/11/2013,103.1891709,93.33965382120635
23/11/2013,101.08976079926205,93.61913207355082
24/11/2013,102.22086302475412,95.29712961403925
25/11/2013,99.83382829639561,93.80639020530869
26/11/2013,102.34562420299669,93.99893911022185
27/11/2013,102.72195884694197,92.18198784111433
28/11/2013,102.13022684618309,94.17122387764353
29/11/2013,104.5699856879619,93.90897345835576
30/11/2013,101.93039396847367,93.69462202945311
01/12/2013,95.57337091000234,95.33698220934681
02/12/2013,93.94669661433238,93.67084879947778
03/12/2013,95.03253156294178,92.95081336458385
04/12/2013,95.24932888530043,90.95785265
05/12/2013,94.92702716187605,92.69686427128153
06/12/2013,97.63227558792842,92.7075749
07/12/2013,96.22806266074299,92.71444815497269
08/12/2013,96.01530785691442,94.71290838196973
09/12/2013,93.77736467578306,92.74144722700913
10/12/2013,95.11710513120772,92.28288686154579
11/12/2013,94.91027033386958,90.77934329682276
12/12/2013,94.77970492665773,92.14096932166022
13/12/2013,96.50126052499395,92.32055128562757
14/12/2013,94.68611673032771,92.05726443011928
15/12/2013,94.96351789474976,93.69891486312068
16/12/2013,93.22956307052587,92.01766583082656
17/12/2013,94.7718423,91.83447146
18/12/2013,94.09149480691266,90.10087546454479
19/12/2013,94.74225088776215,91.60938571486382
20/12/2013,96.3057133,91.31762261100263
21/12/2013,94.11012997113346,90.56230738992839
22/12/2013,93.86516850079126,92.06422121483953
23/12/2013,91.13246764,90.34320041841258
24/12/2013,92.76787971854925,91.16118425581355
25/12/2013,92.54264666,89.45310878399324
26/12/2013,92.83992030461029,90.96155831023458
27/12/2013,95.03777672150585,91.47665110909605
28/12/2013,93.17868553,91.04072183874273
29/12/2013,93.62391696,92.92450470782843
30/12/2013,91.91224370417012,90.90206533921784
31/12/2013,93.78315822975505,86.53613155546506
01/01/2014,93.86220256269752,85.62334339779542
02/01/2014,93.77424560624718,86.28240778208495
03/01/2014,95.46108145088375,86.26873835295433
04/01/2014,93.46472556,86.10038160567258
05/01/2014,92.93152363361087,88.01695150860897
06/01/2014,91.20599015870418,86.76881074111002
07/01/2014,92.59820663,86.68393192994823
08/01/2014,93.00058494,85.20025946195739
09/01/2014,92.88469556530636,86.15534428388311
10/01/2014,94.76902532,86.04773752
11/01/2014,93.14798505632527,86.14692981594033
12/01/2014,93.45616288023099,87.28124214593443
13/01/2014,90.85846581,85.74000098
14/01/2014,92.61704442095383,86.09858266187287
15/01/2014,93.03773285719303,84.76171843738842
16/01/2014,92.23373604596354,85.80153696356697
17/01/2014,94.26870367927256,85.47809745413342
18/01/2014,91.35150817,85.65920356616222
19/01/2014,90.86842087108569,86.62530214
20/01/2014,89.07158636,84.78854223407086
21/01/2014,90.10503761560852,84.66499930210935
22/01/2014,89.63952346820936,82.60546846561407
23/01/2014,88.94300529266498,83.79484584964077
24/01/2014,91.5230423,83.75412231783898
25/01/2014,89.80908448,83.92123051039859
26/01/2014,90.08115081030253,85.57034067205318
27/01/2014,88.17842391874748,84.10285160896257
28/01/2014,89.81270696289981,84.50810863063855
29/01/2014,89.04748518,83.09490984364898
30/01/2014,88.91146588198697,84.19809342370326
31/01/2014,90.32340774506483,84.38054863
01/02/2014,93.64471352780734,84.44163043299781
02/02/2014,94.21800494,85.78569946
03/02/2014,93.05495407715698,84.46885370141914
04/02/2014,95.38305121918275,84.22934717975639
05/02/2014,95.08646472756422,82.68825332339745
06/02/2014,94.53125671142699,83.68765477011272
07/02/2014,96.81567535467437,84.06962417262788
08/02/2014,95.09821566467163,84.00595579217251
09/02/2014,94.21668691617609,85.17275089338352
10/02/2014,92.50922492360311,84.02528357243199
11/02/2014,94.80716867747783,84.45436429958175
12/02/2014,94.83937194891162,82.46967990182888
13/02/2014,94.74958559024992,83.79436567388728
14/02/2014,96.23547185975042,84.00342863600942
15/02/2014,93.62797495034599,83.30360394568162
16/02/2014,94.03086440185898,84.69949302409007
17/02/2014,92.00146670318976,82.86178824190002
18/02/2014,93.76505480238723,82.33829319760198
19/02/2014,94.63415587268976,81.13305620969375
20/02/2014,94.97914690296233,82.14948581334814
21/02/2014,97.07064587805476,81.78079325924234
22/02/2014,95.24107125988243,81.29862380107622
23/02/2014,96.00380916710829,83.25730429508013
24/02/2014,94.92901741170617,82.27917168865008
25/02/2014,97.33383733024209,82.51824873
26/02/2014,97.62769010278402,81.17308480543059
27/02/2014,96.58312904402392,82.04360213204528
28/02/2014,98.58068508754332,81.69313091226017
01/03/2014,96.58541747772976,81.40328894241789
02/03/2014,96.63513456926552,82.66538310792336
03/03/2014,95.16721012797436,84.87779299124367
04/03/2014,95.74229998301794,85.01610205099237
05/03/2014,95.46038443312582,84.13235477
06/03/2014,95.59807708743918,85.75144350410018
07/03/2014,97.27474268708087,85.55674441157986
08/03/2014,94.66168221,85.07585359508036
09/03/2014,95.09890443182697,86.55799323036734
10/03/2014,93.33527924436113,85.37224438851086
11/03/2014,94.75726905321373,84.83154815923365
12/03/2014,94.91741813231462,83.82828075723071
13/03/2014,95.33095147,85.30116438161097
14/03/2014,97.24306503047865,85.44719410886529
15/03/2014,95.73936114,85.61563782347966
16/03/2014,95.78123171,86.38873578513439
17/03/2014,93.67463053979974,84.61301838736016
18/03/2014,95.00938791231621,84.74916741564566
19/03/2014,94.96916300567338,83.48405605156731
20/03/2014,95.06904995153923,84.69573562850175
21/03/2014,97.41990094535939,85.40761655739148
22/03/2014,95.45489355177523,85.82602324870466
23/03/2014,95.68634183,87.24966800326497
24/03/2014,93.30264077567071,85.70020067208964
25/03/2014,94.8182022,86.14610766157678
26/03/2014,94.76574802796353,85.25857920492004
27/03/2014,94.24117427281399,86.81050452
28/03/2014,96.54711944168571,87.26522664853488
29/03/2014,94.88834430982159,86.45591964644281
30/03/2014,95.03063266886079,88.07514163799074
31/03/2014,93.29876870414549,86.57118535
01/04/2014,96.21608746589709,86.82951735221478
02/04/2014,95.98439584875666,85.65865820522747
03/04/2014,94.88641568284936,86.20790847710433
04/04/2014,96.88858238330339,85.89591330971851
05/04/2014,94.96624496450269,85.84090993000102
06/04/2014,94.71022592009047,87.04947976818933
07/04/2014,92.33908043790898,85.24019697232386
08/04/2014,94.00669718319595,85.27779003149537
09/04/2014,94.10010687464784,84.34537671425296
10/04/2014,93.85143900116954,84.99715864804224
11/04/2014,96.96161444414005,85.43653780784997
12/04/2014,94.58289460381077,85.48320710682518
13/04/2014,94.1890764,86.65410968858957
14/04/2014,91.18655672,85.72806324989422
15/04/2014,93.17598954048935,85.69063031
16/04/2014,92.17052670343244,83.83296062051484
17/04/2014,91.90353986358816,84.72321939082597
18/04/2014,93.60381397461387,84.94663925856723
19/04/2014,91.41632156707038,84.81653976863927
20/04/2014,92.28849838264061,86.79477466298934
21/04/2014,90.93266733,85.43977137409456
22/04/2014,93.45074497013509,85.66393199148173
23/04/2014,93.01227604,83.91753674858695
24/04/2014,93.57931354680336,85.03309688507981
25/04/2014,95.70665558675468,85.11181312986103
26/04/2014,94.21849794799971,84.80642308236874
27/04/2014,94.73595783923405,86.61392684429269
28/04/2014,92.39863035923554,85.26236251
29/04/2014,94.07489835945152,85.41877808927973
30/04/2014,94.50893684195871,84.30298869037108
01/05/2014,93.18386777231423,86.00611104128905
02/05/2014,95.82213773625267,85.84643472
03/05/2014,94.22257879939055,85.24895906726742
04/05/2014,94.2024673,86.47189366289443
05/05/2014,92.42915236861246,85.21880163314162
06/05/2014,93.80323443581345,85.13084686454204
07/05/2014,93.63100323036187,83.41304623
08/05/2014,94.18388587631502,84.64114431565667
09/05/2014,96.73235008610752,84.80695896441794
10/05/2014,96.18648984244587,84.85936517468582
11/05/2014,96.15226798614863,87.05230249983357
12/05/2014,93.90921733999733,85.46969777031276
13/05/2014,95.57135547346206,85.09429249993832
14/05/2014,95.06507501266135,82.70648305648723
15/05/2014,95.02888811,84.24885558490578
16/05/2014,97.12745469945068,83.57796393604814
17/05/2014,95.20861414,83.53906807984151
18/05/2014,95.75952803963588,84.49882021520848
19/05/2014,93.73225740349044,83.04214426620092
20/05/2014,95.47417576640026,83.79414660475013
21/05/2014,95.18628200481308,82.57903031234834
22/05/2014,94.37270522,84.52862468603658
23/05/2014,95.46339306989209,83.70901117082552
24/05/2014,93.00472334475167,84.10937637
25/05/2014,93.65817785742702,85.78224923800919
26/05/2014,92.22637750130065,84.86276197199561
27/05/2014,94.79877098075443,85.34644553209021
28/05/2014,94.13540563030014,83.45991462389637
29/05/2014,93.15383376225012,84.57451630463038
30/05/2014,94.68307700060656,84.64609975639654
31/05/2014,92.91719603251701,83.75864893285707
01/06/2014,93.16928165,85.75501699085731
02/06/2014,91.82208803760906,84.84596449569403
03/06/2014,93.84088851388847,84.68708768616904
04/06/2014,94.71496338105925,83.55436518100505
05/06/2014,94.60640101742807,84.70452149928634
06/06/2014,96.03565392295515,84.24574263505342
07/06/2014,93.31473325,84.77548491319337
08/06/2014,92.87298805214115,86.18883440185766
09/06/2014,91.13685175928715,85.99399523628958
10/06/2014,92.55516785764283,85.91029028438506
11/06/2014,93.02627956625344,84.42021146
12/06/2014,93.73518389611512,85.66968587441046
13/06/2014,94.40419354,85.06113164811869
14/06/2014,92.98789754743659,84.95248313742161
15/06/2014,91.87083599494868,86.28530352483396
16/06/2014,90.23283947935006,85.13335956657492
17/06/2014,92.68950176,85.63590689606218
18/06/2014,92.72467028829136,84.05372610954046
19/06/2014,92.08756617853221,85.28413417417612
20/06/2014,93.63354287430101,85.01511871287542
21/06/2014,91.66950880722382,84.56988729866725
22/06/2014,91.58112689217181,85.09876041
23/06/2014,89.65277056965881,83.34780440423883
24/06/2014,91.43021803581978,83.75442381053026
25/06/2014,91.53969853711783,82.76647611125208
26/06/2014,90.93815218709418,84.58426496010304
27/06/2014,92.63628040398207,83.98832637710261
28/06/2014,91.58175381102286,83.63150478157667
29/06/2014,91.39217157629459,84.49385830955205
30/06/2014,89.34953412642876,83.43003559159423
01/07/2014,91.71483313526004,83.60323632561474
02/07/2014,90.43798127893096,82.38889624475253
03/07/2014,91.03141105641808,83.77986131
04/07/2014,92.53256364734364,84.47702571621306
05/07/2014,90.80290441732774,84.38961379331755
06/07/2014,90.85380557213131,85.45892712
07/07/2014,89.50122450641277,83.53478456993317
08/07/2014,91.19672321230976,83.10507329133013
09/07/2014,90.86045079837051,81.99540855106359
10/07/2014,91.51211417053904,83.10501906
11/07/2014,92.13942309358764,83.20933848019297
12/07/2014,90.34567530650699,83.78432880482964
13/07/2014,89.67445307,83.92386202825371
14/07/2014,87.51047872,82.71263464038611
15/07/2014,90.30477567232465,82.41804303116369
16/07/2014,90.28521844,81.26062257475328
17/07/2014,90.38549376135835,82.91204435248335
18/07/2014,91.28740187,82.82381958403005
19/07/2014,89.13567095779415,82.18365243555886
20/07/2014,89.23669013500151,83.18019831781136
21/07/2014,87.62847326923307,81.88272691189833
22/07/2014,89.72799321244071,82.05662358
23/07/2014,89.73504763874246,80.84221996798902
24/07/2014,90.00129021981276,81.96245883020589
25/07/2014,92.03554008603305,82.20536709759392
26/07/2014,89.31879192431428,81.46103171868133
27/07/2014,89.34003526211232,82.70785943292202
28/07/2014,87.9321924,82.13222913
29/07/2014,90.02440733003186,81.99271955792351
30/07/2014,89.84521840188945,80.45954973
31/07/2014,89.44514562496273,82.00288208332215
01/08/2014,90.66650474,81.07508011068828
02/08/2014,88.82594361071716,81.60538667091272
03/08/2014,89.39522402733998,82.4947739
04/08/2014,86.65362120437331,81.33237865897051
05/08/2014,88.09485706542038,81.24500001285577
06/08/2014,87.52769631454997,80.05948519070886
07/08/2014,87.92291555,81.42045198610737
08/08/2014,89.40147124,81.11161226
09/08/2014,87.41592286333608,81.44689045555599
10/08/2014,87.31018855521073,81.90569036556812
11/08/2014,85.78491314435108,80.62346911597642
12/08/2014,87.34217163526925,80.03339911873758
13/08/2014,85.82184058471226,78.43682686306701
14/08/2014,86.09623700724897,80.53703931708212
15/08/2014,88.04486894218654,80.62668760387417
16/08/2014,86.21146892560535,80.40100156328633
17/08/2014,85.67219109211234,81.25035604152434
18/08/2014,84.13380519181008,79.71776466863264
19/08/2014,86.04317986790674,79.81666657148779
20/08/2014,85.81090390339929,78.42354543
21/08/2014,85.70527864495449,79.89442581519124
22/08/2014,86.94779968794602,79.66928577943683
23/08/2014,85.1563868,80.05129644
24/08/2014,84.38391260563584,81.26230028895809
25/08/2014,82.90340624313482,79.45839591
26/08/2014,84.12586872442554,79.27974662483292
27/08/2014,84.24766077518467,78.46935388
28/08/2014,83.54741979389371,79.76088790076263
29/08/2014,84.92023407675794,79.42826686291421
30/08/2014,83.20262722,79.24753858734516
31/08/2014,82.37501779302025,79.97002533
01/09/2014,80.78662556,78.86607112440981
02/09/2014,82.24849890183627,79.03593468421514
03/09/2014,81.38006127977464,76.8395062
04/09/2014,80.73118037956144,77.78100971652933
05/09/2014,82.65721052,77.47356125328683
06/09/2014,81.48699936806412,77.83008123115836
07/09/2014,81.42378552501711,78.68163978361882
08/09/2014,79.99632876972272,77.48376969638987
09/09/2014,81.74356916637977,77.39651493246099
10/09/2014,81.91112113428659,76.40561213177989
